timestamp,SURFMODEL_MAXBWH_MT,OBSERVATION_MAXBWH_FT,WAVEMODEL_SIGH_MT,WAVEMODEL_PART_0_SIGH_MT,WAVEMODEL_PART_0_PERIOD_SEC,WAVEMODEL_PART_0_DIRECTION_DEG,WAVEMODEL_PART_0_SPREAD_DEG,WAVEMODEL_PART_1_SIGH_MT,WAVEMODEL_PART_1_PERIOD_SEC,WAVEMODEL_PART_1_DIRECTION_DEG,WAVEMODEL_PART_1_SPREAD_DEG,WAVEMODEL_PART_2_SIGH_MT,WAVEMODEL_PART_2_PERIOD_SEC,WAVEMODEL_PART_2_DIRECTION_DEG,WAVEMODEL_PART_2_SPREAD_DEG,WAVEMODEL_PART_3_SIGH_MT,WAVEMODEL_PART_3_PERIOD_SEC,WAVEMODEL_PART_3_DIRECTION_DEG,WAVEMODEL_PART_3_SPREAD_DEG,WAVEMODEL_PART_4_SIGH_MT,WAVEMODEL_PART_4_PERIOD_SEC,WAVEMODEL_PART_4_DIRECTION_DEG,WAVEMODEL_PART_4_SPREAD_DEG,WAVEMODEL_PART_5_SIGH_MT,WAVEMODEL_PART_5_PERIOD_SEC,WAVEMODEL_PART_5_DIRECTION_DEG,WAVEMODEL_PART_5_SPREAD_DEG,TIDE_LEVEL_FT,TIME_LOCAL_YEAR,TIME_LOCAL_MONTH,TIME_LOCAL_DAY,TIME_LOCAL_HOUR
1668286800,1.19,,1.14,0,0,0,0,1.14,11.8,252.6,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,2022,11,12,21
1668290400,1.16,,1.12,0,0,0,0,1.12,11.8,251.9,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,2022,11,12,22
1668294000,1.14,,1.1,0,0,0,0,1.1,11.7,251.1,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,2022,11,12,23
1668297600,1.09,,1.07,0.3,2.4,168.3,29.2,1.03,11.6,255.3,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,2022,11,13,0
1668301200,1.09,,1.05,0,0,0,0,1.05,11.3,250.4,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,2022,11,13,1
1668304800,1.05,,1.03,0.27,2.3,154.8,24.3,1,11.2,253,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2022,11,13,2
1668308400,1.04,,1.01,0,0,0,0,1.01,11.1,248.8,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,2022,11,13,3
1668312000,0.99,,0.99,0.31,2.3,154.2,26.9,0.94,11,252.7,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,2022,11,13,4
1668315600,0.96,,0.97,0.31,2.3,147.7,26.4,0.92,10.9,251.9,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,2022,11,13,5
1668319200,0.94,,0.96,0.34,2.3,143.3,29.2,0.89,10.9,251.9,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,2022,11,13,6
1668322800,0.92,,0.94,0.36,2.4,138.6,31.3,0.87,10.8,251.8,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,2022,11,13,7
1668326400,0.90,,0.93,0.37,2.6,134.6,30,0.85,10.8,252.1,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,2022,11,13,8
1668330000,0.89,,0.93,0.41,2.6,135.5,28.4,0.83,10.8,252.2,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,2022,11,13,9
1668333600,0.87,,0.95,0.47,2.9,138.6,28.2,0.82,10.8,252.3,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,2022,11,13,10
1668337200,0.87,,0.94,0.44,2.9,146.6,24.9,0.82,10.7,252.2,14.7,0.12,3.8,61.2,13.4,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2022,11,13,11
1668340800,0.87,,0.94,0.43,2.9,145.9,23.9,0.83,10.7,251.7,14.8,0.11,3.8,60.9,13.5,0,0,0,0,0,0,0,0,0,0,0,0,13.4,2022,11,13,12
1668344400,0.88,,0.94,0.41,2.8,147.3,22,0.84,10.6,251.2,14.9,0.1,3.8,60.6,13.6,0,0,0,0,0,0,0,0,0,0,0,0,9.3,2022,11,13,13
1668348000,0.88,,0.94,0.4,2.8,145.9,22.5,0.84,10.5,250.7,14.9,0.09,3.8,59.6,13.7,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2022,11,13,14
1668351600,0.88,,0.94,0.4,2.9,143.6,26.7,0.85,10.3,250.3,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,2022,11,13,15
1668355200,0.88,,0.95,0.41,2.8,144.4,26.2,0.86,10.2,250,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2022,11,13,16
1668358800,0.89,,0.96,0.41,2.9,144.2,25.7,0.87,10.2,250,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,2022,11,13,17
1668362400,0.91,,0.98,0.39,2.8,143.1,25.7,0.89,10.2,250.3,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,2022,11,13,18
1668366000,0.94,,1,0.37,2.7,144.2,25,0.92,10.3,250.8,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2022,11,13,19
1668369600,0.97,,1.02,0.36,2.6,145.8,24.7,0.96,10.5,251.6,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,2022,11,13,20
1668373200,1.01,,1.06,0.35,2.6,145.8,24.2,0.99,10.7,252,14.6,0.12,16.2,274.4,13.5,0,0,0,0,0,0,0,0,0,0,0,0,25.1,2022,11,13,21
1668376800,1.05,,1.09,0.36,2.6,147.6,23.9,1.02,10.9,252.7,14.7,0.14,16.2,273.2,12.4,0,0,0,0,0,0,0,0,0,0,0,0,23.2,2022,11,13,22
1668380400,1.10,,1.13,0.38,2.7,152.5,23.6,1.07,11,253.8,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,11,13,23
1668384000,1.13,,1.17,0.39,2.8,157.9,23.8,1.11,11,254.2,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,2022,11,14,0
1668387600,1.10,,1.22,0.38,2.8,160,23.2,1.09,10.9,252.1,15.3,0.38,14.8,273.3,14.1,0,0,0,0,0,0,0,0,0,0,0,0,10.6,2022,11,14,1
1668391200,1.12,,1.26,0.37,2.8,158.7,22.9,1.13,10.9,252.2,15.4,0.43,14.8,273.3,14.1,0,0,0,0,0,0,0,0,0,0,0,0,8.3,2022,11,14,2
1668394800,1.16,,1.3,0.33,2.7,155.1,21.2,1.17,10.8,252.6,15.5,0.47,14.8,273.6,14.1,0,0,0,0,0,0,0,0,0,0,0,0,8.4,2022,11,14,3
1668398400,1.16,,1.34,0.31,2.6,152.8,22,1.17,10.8,253,15.6,0.57,14.6,271.3,15.2,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2022,11,14,4
1668402000,1.48,,1.36,0.33,2.6,153.5,21.8,1.32,14,257.9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,2022,11,14,5
1668405600,1.05,,1.39,0.39,2.7,158.4,23.5,1.05,10.6,251.8,14.4,0.83,13.8,271.1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,17.6,2022,11,14,6
1668409200,1.07,,1.4,0.37,2.8,163.5,22.8,1.05,10.7,253.4,15.4,0.85,13.6,270.7,14.1,0,0,0,0,0,0,0,0,0,0,0,0,21.6,2022,11,14,7
1668412800,1.54,7,1.47,1.47,13.3,256.5,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,2022,11,14,8
1668416400,1.38,,1.59,0.98,5.3,244.7,21.2,1.25,13.1,265.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,2022,11,14,9
1668420000,1.39,,1.57,0.94,5.7,249.3,22.1,1.27,13,264.7,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,2022,11,14,10
1668423600,1.35,,1.58,0.98,5.9,252.5,22.6,1.23,12.9,265,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,2022,11,14,11
1668427200,1.31,,1.55,1,5.8,254.7,23.7,1.19,12.8,265.5,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,2022,11,14,12
1668430800,1.28,,1.54,1.01,5.8,255.3,24.6,1.16,12.7,265.6,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2022,11,14,13
1668434400,1.22,7,1.53,1.06,5.8,254.1,24.9,1.11,12.4,265.7,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,2022,11,14,14
1668438000,1.19,,1.5,1.03,5.8,253,25.8,1.09,12.2,265.3,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,2022,11,14,15
1668441600,1.46,,1.45,0,0,0,0,1.45,12.1,259.1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,2022,11,14,16
1668445200,1.42,,1.41,0,0,0,0,1.41,12,258.4,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2022,11,14,17
1668448800,1.39,,1.37,0,0,0,0,1.37,11.9,257.7,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,2022,11,14,18
1668452400,1.38,,1.36,0,0,0,0,1.36,11.9,255.7,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,2022,11,14,19
1668456000,0.99,,1.4,1.09,6.5,240.5,31.6,0.88,11.9,265.2,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2022,11,14,20
1668459600,0.84,,1.46,0.56,3.1,171,23.8,1.1,6.6,247.5,18,0.61,11.9,270.9,14.8,0.47,9.4,261.7,9,0,0,0,0,0,0,0,0,23.6,2022,11,14,21
1668463200,0.84,,1.5,0.66,3.4,169.3,24.2,1.09,6.8,245.5,17.5,0.6,11.7,270.4,14.1,0.5,9,258.2,10.7,0,0,0,0,0,0,0,0,23.2,2022,11,14,22
1668466800,1.06,,1.57,0.75,3.5,170.3,24.8,1.37,7.4,250.4,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,11,14,23
1668470400,1.16,,1.69,0.88,3.8,166.3,25.9,1.44,8.2,249.5,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,2022,11,15,0
1668474000,1.23,,1.74,0.95,3.9,171.8,27,1.46,9,250.4,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,2022,11,15,1
1668477600,1.36,,1.8,0.85,3.8,166.7,25.5,1.59,9.8,248.1,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,2022,11,15,2
1668481200,1.55,,1.91,1.91,10.5,238.9,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,2022,11,15,3
1668484800,1.65,,1.94,1.9,10.9,249.2,16.6,0.4,3.5,165.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2022,11,15,4
1668488400,1.63,,1.83,0,0,0,0,1.81,11.1,252.6,17.4,0.22,3.1,167.1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2022,11,15,5
1668492000,1.59,,1.75,0,0,0,0,1.75,11.1,255.6,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,2022,11,15,6
1668495600,1.57,,1.7,0,0,0,0,1.7,11.1,257.9,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,2022,11,15,7
1668499200,1.56,7,1.67,0,0,0,0,1.67,11.1,260,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,2022,11,15,8
1668502800,1.54,,1.64,1.64,11.2,261.3,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,2022,11,15,9
1668506400,1.53,,1.62,0,0,0,0,1.62,11.3,261.9,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,2022,11,15,10
1668510000,1.52,,1.6,0,0,0,0,1.6,11.4,262.2,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,2022,11,15,11
1668513600,1.54,,1.6,0,0,0,0,1.6,11.5,262.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,2022,11,15,12
1668517200,1.56,6.5,1.61,0,0,0,0,1.61,11.7,262.8,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,2022,11,15,13
1668520800,1.59,,1.62,0,0,0,0,1.62,11.9,262.9,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2022,11,15,14
1668524400,1.59,,1.61,0,0,0,0,1.61,12,262.9,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,2022,11,15,15
1668528000,1.57,,1.6,0,0,0,0,1.6,12,262.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,2022,11,15,16
1668531600,1.56,,1.59,0,0,0,0,1.59,12,261.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2022,11,15,17
1668535200,1.56,,1.58,1.58,12,262.2,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,2022,11,15,18
1668538800,1.55,,1.56,0,0,0,0,1.56,12,262.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2022,11,15,19
1668542400,1.50,,1.51,0,0,0,0,1.51,12,261.7,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,2022,11,15,20
1668546000,1.49,,1.49,0,0,0,0,1.49,12,260.2,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,2022,11,15,21
1668549600,1.49,,1.49,0,0,0,0,1.49,12,258.4,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2022,11,15,22
1668553200,1.51,,1.54,0,0,0,0,1.54,12,256.8,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,2022,11,15,23
1668556800,1.25,,1.61,0,0,0,0,1.18,12,262.6,14.1,1.1,6.6,247.5,23.5,0,0,0,0,0,0,0,0,0,0,0,0,19.6,2022,11,16,0
1668560400,1.23,,1.67,1.21,6.6,245.9,23.2,1.15,11.9,263.3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,2022,11,16,1
1668564000,1.24,,1.83,1.41,6.4,245.8,21.5,1.16,12,264,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,2022,11,16,2
1668567600,1.27,,1.92,1.5,6.6,246.7,21.8,1.2,12,264.1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2022,11,16,3
1668571200,1.33,,1.96,1.49,6.8,246.9,22.6,1.28,12,263.8,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,2022,11,16,4
1668574800,1.46,,2.01,1.41,6.7,245.6,24.4,1.44,12.1,263,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2022,11,16,5
1668578400,1.86,,2.03,0,0,0,0,2.03,12.2,256.1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,2022,11,16,6
1668582000,1.89,,2.02,0,0,0,0,2.02,12.4,257.7,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2022,11,16,7
1668585600,1.92,10,2.05,0,0,0,0,2.05,12.6,259,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,2022,11,16,8
1668589200,1.96,,2.1,0,0,0,0,2.1,12.7,260,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,11,16,9
1668592800,2.01,,2.14,0,0,0,0,2.14,12.9,261.1,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,2022,11,16,10
1668596400,2.06,,2.19,0,0,0,0,2.19,13.1,262.3,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,2022,11,16,11
1668600000,2.15,,2.23,0,0,0,0,2.23,13.7,262.8,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,2022,11,16,12
1668603600,2.19,10,2.24,0,0,0,0,2.24,14.1,263.5,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,2022,11,16,13
1668607200,2.18,,2.21,0,0,0,0,2.21,14.3,264,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,2022,11,16,14
1668610800,2.15,,2.16,0,0,0,0,2.16,14.3,264.6,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,2022,11,16,15
1668614400,2.09,,2.08,0,0,0,0,2.08,14.2,265,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,2022,11,16,16
1668618000,2.03,,2,0,0,0,0,2,14.2,265.4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,2022,11,16,17
1668621600,1.96,,1.91,0,0,0,0,1.91,14.1,265.5,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2022,11,16,18
1668625200,1.87,,1.83,0,0,0,0,1.83,13.8,265.7,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,11,16,19
1668628800,1.79,,1.76,0,0,0,0,1.76,13.5,265.7,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,2022,11,16,20
1668632400,1.73,,1.69,0,0,0,0,1.69,13.3,265.9,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2022,11,16,21
1668636000,1.69,,1.65,0,0,0,0,1.65,13.2,267.1,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,2022,11,16,22
1668639600,1.59,,1.66,0.66,3.6,289.4,25.5,1.52,13.1,265.1,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,2022,11,16,23
1668643200,1.53,,1.67,0.83,4.1,287.5,27.6,1.45,13,264.4,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,2022,11,17,0
1668646800,1.69,,1.67,1.67,12.9,270.5,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,11,17,1
1668650400,1.70,,1.69,1.69,12.8,271.5,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,2022,11,17,2
1668654000,1.31,,1.72,1.23,5.1,278.1,32.3,1.2,12.8,265.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,2022,11,17,3
1668657600,1.23,,1.74,1.32,5.7,274.9,32.1,1.13,12.4,265.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2022,11,17,4
1668661200,1.19,,1.75,1.37,6.1,274.7,31.7,1.09,12.1,265.1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,2022,11,17,5
1668664800,1.17,,1.75,1.37,6.1,275.9,31.5,1.08,12,264.3,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2022,11,17,6
1668668400,1.16,,1.71,1.34,6,275.9,31.6,1.07,11.9,264.4,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,2022,11,17,7
1668672000,1.17,6,1.65,1.24,5.9,277.8,31.9,1.09,11.8,263.1,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2022,11,17,8
1668675600,1.16,,1.61,1.2,5.6,277.6,31.8,1.08,11.8,262.9,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,2022,11,17,9
1668679200,1.14,,1.57,1.16,5.4,276.7,31.5,1.06,11.7,262.7,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2022,11,17,10
1668682800,1.13,,1.54,1.12,5.2,276.2,31.1,1.05,11.7,262.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,2022,11,17,11
1668686400,1.49,,1.52,1.52,11.6,268.9,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,2022,11,17,12
1668690000,1.29,6,1.51,0.83,4.5,298.1,25.6,1.27,11.5,258.6,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,11,17,13
1668693600,1.28,,1.53,0.86,4.3,299.6,26.3,1.26,11.4,258.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,2022,11,17,14
1668697200,1.50,,1.56,1.56,11.3,272.3,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,2022,11,17,15
1668700800,1.53,,1.62,1.62,11.2,273.7,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,2022,11,17,16
1668704400,1.59,,1.7,1.7,11.2,274.9,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,2022,11,17,17
1668708000,1.62,,1.76,1.76,11.2,275.8,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2022,11,17,18
1668711600,1.65,,1.8,1.8,11.2,276.4,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,2022,11,17,19
1668715200,1.67,,1.84,1.84,11.2,277,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,2022,11,17,20
1668718800,1.69,,1.88,1.88,11.2,277.7,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,2022,11,17,21
1668722400,1.73,,1.95,1.95,11.2,277.9,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,2022,11,17,22
1668726000,1.79,,2.01,2.01,11.2,277.2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,2022,11,17,23
1668729600,1.79,,2.03,2.03,11.1,276.3,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2022,11,18,0
1668733200,1.77,,2,2,11.1,276,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,2022,11,18,1
1668736800,1.77,,2,2,11.1,276.5,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,2022,11,18,2
1668740400,1.79,,2.05,2.05,11,277.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,2022,11,18,3
1668744000,1.83,,2.12,2.12,11,277.2,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,2022,11,18,4
1668747600,1.88,,2.21,2.21,10.9,277.3,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,2022,11,18,5
1668751200,1.93,,2.32,2.32,10.8,278.3,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,2022,11,18,6
1668754800,1.52,,2.4,2.4,6.8,279.3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,2022,11,18,7
1668758400,1.98,8,2.41,2.41,10.8,280.1,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,2022,11,18,8
1668762000,1.98,,2.41,2.41,10.8,281.3,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,2022,11,18,9
1668765600,1.96,,2.36,2.36,10.9,281.5,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,2022,11,18,10
1668769200,1.91,,2.27,2.27,10.9,280.5,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,11,18,11
1668772800,1.86,,2.17,2.17,11.1,279.5,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,2022,11,18,12
1668776400,1.82,,2.08,2.08,11.2,279.1,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,2022,11,18,13
1668780000,1.78,,1.98,1.98,11.4,278.8,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2022,11,18,14
1668783600,1.73,,1.88,1.88,11.6,278.3,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,2022,11,18,15
1668787200,1.56,,1.8,0.82,5.5,321.1,21.1,1.6,11.7,267.5,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,2022,11,18,16
1668790800,1.65,,1.73,1.73,11.8,277.4,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,2022,11,18,17
1668794400,1.60,,1.66,0,0,0,0,1.66,11.8,276.8,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,2022,11,18,18
1668798000,1.56,,1.59,0,0,0,0,1.59,11.8,276.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11,18,19
1668801600,1.51,,1.52,0,0,0,0,1.52,11.8,275.3,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,2022,11,18,20
1668805200,1.46,,1.46,0,0,0,0,1.46,11.8,274.5,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2022,11,18,21
1668808800,1.42,,1.4,0,0,0,0,1.4,11.8,273.5,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,2022,11,18,22
1668812400,1.37,,1.34,0,0,0,0,1.34,11.8,272.5,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2022,11,18,23
1668816000,1.32,,1.3,0.22,2.9,360,14.5,1.28,11.8,270,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,2022,11,19,0
1668819600,1.31,,1.26,0,0,0,0,1.26,11.7,271.6,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,2022,11,19,1
1668823200,1.29,,1.23,0,0,0,0,1.23,11.7,271.7,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,2022,11,19,2
1668826800,1.26,,1.21,0,0,0,0,1.21,11.7,271.6,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,2022,11,19,3
1668830400,1.25,,1.19,0,0,0,0,1.19,11.7,270.9,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2022,11,19,4
1668834000,1.23,,1.17,0,0,0,0,1.17,11.7,269.9,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,2022,11,19,5
1668837600,1.22,,1.15,0,0,0,0,1.15,11.7,268.7,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,2022,11,19,6
